No_tuile1,No_tuile2,Nom_tuile,BIN,GRID
22fh101,22f08101,Rivière Manicouagan,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f08_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f08_0101.zip
22hf101,22h06101,Madeleine-Centre,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h06_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h06_0101.zip
12ee102,12e05102,Rivière Chicotte,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e05_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e05_0102.zip
12eh101,12e08101,Rivière de la Chaloupe,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e08_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e08_0101.zip
32eb201,32e02201,Monts Deloge,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e02_0201.zip
32eb202,32e02202,Mont Plamondon,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e02_0202.zip
32fc201,32f03201,Rivière Bigniba,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f03_0201.zip
32fc202,32f03202,Colline Franquet,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f03_0202.zip
32gd201,32g04201,Lac Prévert,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g04_0201.zip
32gd202,32g04202,Lac Picquet,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g04_0202.zip
32ga201,32g01201,Lac Robert,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g01_0201.zip
32ga202,32g01202,Lac Poutrincourt,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g01_0202.zip
32hb201,32h02201,Lac aux Dorés,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h02_0201.zip
32hb202,32h02202,Lac Gervais,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h02_0202.zip
22ec201,22e03201,Rivière du Portage,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e03_0201.zip
22ec202,22e03202,Petit lac Onatchiway,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e03_0202.zip
22fd201,22f04201,Lac Kakuskanus,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f04_0201.zip
22fd202,22f04202,Lac Isidore,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f04_0202.zip
22fa201,22f01201,Barrage Manic-Un,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f01_0201.zip
22fa202,22f01202,Baie-Comeau,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f01_0202.zip
22gb202,22g02202,Cap-Chat,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22g02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22g02_0202.zip
22hc201,22h03201,Madeleine-Centre,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h03_0201.zip
22hc202,22h03202,Grande-Vallée,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h03_0202.zip
12ea201,12e01201,Rivière Dauphiné,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e01_0201.zip
12ea202,12e01202,Rivière Bell,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e01_0202.zip
22fc202,22f03202,Rivière Betsiamites,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f03_0202.zip
22fb201,22f02201,Lac Julien,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f02_0201.zip
32ea202,32e01202,Mont Douaumont,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e01_0202.zip
32fd201,32f04201,Lac Kakinogama,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f04_0201.zip
32gc202,32g03202,Rivière de l'Aigle,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g03_0202.zip
32gb201,32g02201,Lac Loudon,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g02_0201.zip
32ha202,32h01202,Lac Boisvert,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h01_0202.zip
22ed201,22e04201,Lac des Pins Gris,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e04_0201.zip
22ga202,22g01202,Marsoui,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22g01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22g01_0202.zip
22hd201,22h04201,Mont-Saint-Pierre,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h04_0201.zip
12ec202,12e03202,Pointe des Morts,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e03_0202.zip
12eb201,12e02201,Cap des Caps,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e02_0201.zip
32ed202,32e04202,Val-Paradis,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e04_0202.zip
32ec201,32e03201,Val-Paradis,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e03_0201.zip
32fb202,32f02202,Lac Fauvel,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f02_0202.zip
32fa201,32f01201,Rivière O'Sullivan,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f01_0201.zip
32hd202,32h04202,Lac Ashuapmushuan,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h04_0202.zip
32hc201,32h03201,Lac Charles-Lacroix,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h03_0201.zip
22eb202,22e02202,Lac Maria-Chapdelaine,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e02_0202.zip
22ea201,22e01201,Lac Portneuf,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e01_0201.zip
22hb202,22h02202,Cloridorme,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h02_0202.zip
12fd202,12f04202,Pointe de l'Est,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12f04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12f04_0202.zip
32ea201,32e01201,Lac Fumerton,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e01_0201.zip
32fd202,32f04202,Rivière Daniel,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f04_0202.zip
32gc201,32g03201,Lac Hébert,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g03_0201.zip
32gb202,32g02202,Lac Némégousse,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g02_0202.zip
32ha201,32h01201,Lac aux Rats,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h01_0201.zip
22ed202,22e04202,Lac aux Grandes Pointes,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e04_0202.zip
22fc201,22f03201,Rivière Virot,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f03_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f03_0201.zip
22fb202,22f02202,Lac Migneault,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f02_0202.zip
22ga201,22g01201,Sainte-Anne-des-Monts,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22g01_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22g01_0201.zip
22hd202,22h04202,Mont-Louis,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h04_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h04_0202.zip
12eb202,12e02202,Rivière-de-la-Chaloupe,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e02_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e02_0202.zip
32ec202,32e03202,Ruisseau Hal,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e03_0202.zip
32fb201,32f02201,Lac Clément,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f02_0201.zip
32fa202,32f01202,Lac Descoteaux,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f01_0202.zip
32hd201,32h04201,Lac Ashuapmushuan,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h04_0201.zip
32hc202,32h03202,Lac Damville,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h03_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h03_0202.zip
22eb201,22e02201,Grand lac Clair,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e02_0201.zip
22ea202,22e01202,Lac La Saulx,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e01_0202.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e01_0202.zip
22hb201,22h02201,Cloridorme,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h02_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h02_0201.zip
12fd201,12f04201,Pointe Merrimack,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12f04_0201.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12f04_0201.zip
32ec102,32e03102,Villebois,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e03_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e03_0102.zip
32eb101,32e02101,Rivière Trudelle,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e02_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e02_0101.zip
32ea102,32e01102,Rivière Octave,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e01_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e01_0102.zip
32fd101,32f04101,Lac Bigniba,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f04_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f04_0101.zip
32eb102,32e02102,Lac Patrie,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32e02_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32e02_0102.zip
32fc101,32f03101,Rivière Bernetz,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f03_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f03_0101.zip
32fc102,32f03102,Lac à la Pluie,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32f03_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32f03_0102.zip
32gd101,32g04101,Lac Thubière,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g04_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g04_0101.zip
32gd102,32g04102,Lac Windfall,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g04_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g04_0102.zip
32ga101,32g01101,Lac Ventadour,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g01_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g01_0101.zip
32ga102,32g01102,Lac Buade,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32g01_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32g01_0102.zip
32hb101,32h02101,Lac Montréal,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h02_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h02_0101.zip
32hb102,32h02102,Girardville,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F32h02_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F32h02_0102.zip
22ec101,22e03101,Lac Vincent,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e03_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e03_0101.zip
22ec102,22e03102,Lac Onatchiway,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22e03_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22e03_0102.zip
22fd101,22f04101,Lac La Corne,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f04_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f04_0101.zip
22fd102,22f04102,Lac Beaudin,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f04_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f04_0102.zip
22fa101,22f01101,Chute-aux-Outardes,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f01_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f01_0101.zip
22fa102,22f01102,Lac du Gibier,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22f01_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22f01_0102.zip
22gb101,22g02101,Les Méchins,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22g02_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22g02_0101.zip
22gb102,22g02102,Cap-Chat,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22g02_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22g02_0102.zip
22hc101,22h03101,Rivière Madeleine,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h03_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h03_0101.zip
22hc102,22h03102,Rivière Dartmouth,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F22h03_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F22h03_0102.zip
12ea101,12e01101,Escarpement Bagot,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e01_0101.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e01_0101.zip
12ea102,12e01102,Pointe de la Croix,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Bin/F12e01_0102.zip,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Matriciel/Elevation/Local/MNA_20k/Grid/F12e01_0102.zip
